0064400077:0060264705,1 1:0.0769230769231 2:5.0
0316112461:0316114421,1 1:0.0 2:4.5
0316110507:0316114421,1 1:0.0 2:4.75
0316111643:0316114421,1 1:0.0833333333333 2:4.75
0316114421:0316110493,1 1:0.0 2:4.75
0130084662:0596003439,1 1:0.0 2:4.5
0130084662:1565923472,1 1:0.0 2:4.25
0972393617:043932162X,1 1:0.142857142857 2:4.25
0767908473:0972393617,1 1:0.0 2:4.25
0324114524:0030755239,1 1:0.0 2:4.5
1575420457:1575420686,1 1:0.0 2:5.0
0966036689:1575420686,1 1:0.0 2:5.0
1575420686:1575420236,1 1:0.0 2:4.75
0071381759:1575420686,1 1:0.0 2:5.0
0806613106:0806612355,1 1:0.125 2:5.0
0806613106:0570053218,1 1:0.222222222222 2:5.0
0740700111:0740706136,1 1:0.3 2:4.5
0933826699:0226305805,1 1:0.0 2:1.75
0936839201:0226305805,1 1:0.0 2:2.0
0415047706:0226305805,1 1:0.0 2:2.25
0878301410:0226305805,1 1:0.0 2:0.0
0534241921:0844226017,1 1:0.111111111111 2:2.5
0844226017:0805241566,1 1:0.0 2:4.75
0844226017:0967143926,1 1:0.166666666667 2:5.0
066939887X:0517183536,1 1:0.0 2:4.75
066939887X:0878918442,1 1:0.0454545454545 2:4.75
063400221X:0884413683,1 1:0.272727272727 2:0.0
0804834407:0940871084,1 1:0.1 2:4.5
0689714734:0152010769,1 1:0.0 2:4.5
0689710550:0152010769,1 1:0.0 2:4.75
0152021027:0152010769,1 1:0.0 2:5.0
0531071421:0152010769,1 1:0.0 2:5.0
0375761845:0375763015,1 1:0.5 2:3.0
0375761845:0375762981,1 1:0.5 2:3.25
0324184840:0793131553,1 1:0.285714285714 2:2.0
0793154375:0793131553,1 1:0.0 2:4.25
0071385207:0793131553,1 1:0.166666666667 2:4.25
0446675385:0446526037,1 1:0.0 2:4.75
1566914280:0446526037,1 1:0.0 2:2.25
0446521515:0446526037,1 1:0.0 2:4.25
1585181773:1585181722,1 1:0.217391304348 2:2.5
1585181773:1585183601,1 1:0.105263157895 2:2.5
1585181773:0944079318,1 1:0.0 2:4.75
1584230304:1568981147,1 1:0.142857142857 2:3.0
1584230304:0810921235,1 1:0.0 2:1.75
1885254865:1584230304,1 1:0.0 2:2.5
B00004RIMI:B0000663WY,1 1:0.0 2:2.5
B000007VCS:B00004RIMI,1 1:0.0 2:3.75
0380820854:0380815583,1 1:0.0 2:4.25
0380800810:0380815583,1 1:0.0769230769231 2:4.25
0380780747:0380815583,1 1:0.0 2:4.25
0195002660:0521290465,1 1:0.0 2:4.0
0521290465:0156275333,1 1:0.0666666666667 2:4.25
0521290465:0521457351,1 1:0.153846153846 2:2.0
B00004RIMT:B00005Y478,1 1:0.0 2:0.0
B000002WXU:B00004RIMT,1 1:0.0 2:2.0
B00004RIMT:B00005JGDE,1 1:0.0 2:2.5
B000021XPU:B00004RIMP,1 1:0.0 2:4.5
B00004RIMP:B000002KOO,1 1:0.0 2:4.5
0613004299:0803702507,1 1:0.0 2:4.75
0613004299:0590433504,1 1:0.0 2:4.5
0140547126:0613004299,1 1:0.0 2:4.25
B00007EMTA:B00006F2QD,1 1:0.1 2:2.5
B00006HI53:B00006F2QD,1 1:0.0625 2:0.5
155821903X:1571880283,1 1:0.375 2:5.0
155821903X:0312278667,1 1:0.0 2:2.5
0936608765:155821903X,1 1:0.285714285714 2:2.5
0070615543:0766815463,1 1:0.0 2:4.0
0471209066:0766815463,1 1:0.1 2:3.75
0471099805:0766815463,1 1:0.0 2:4.0
0766815463:1561583537,1 1:0.0 2:3.75
B00002759W:B000000WCT,1 1:0.0 2:4.5
B00006AGBI:B00002759W,1 1:0.0 2:2.25
0800792726:0800757939,1 1:0.0 2:5.0
0800792726:0800758382,1 1:0.0 2:2.5
0800792726:0800793013,1 1:0.0 2:5.0
0871541432:0871541890,1 1:0.0 2:1.75
0871541432:0674587340,1 1:0.0 2:1.75
1573301256:6302624851,1 1:0.125 2:3.0
0935112502:0767903447,1 1:0.0 2:4.75
0062702378:0935112502,1 1:0.0 2:4.5
0935112502:0671612972,1 1:0.0 2:4.75
0743210956:1567188206,1 1:0.0666666666667 2:0.0
1567187854:1567188206,1 1:0.307692307692 2:0.0
0738702927:1567188206,1 1:0.2 2:0.0
0932081142:0932081118,1 1:0.0 2:4.75
0932081134:0932081118,1 1:0.0 2:4.75
0932081118:0963774107,1 1:0.0 2:5.0
0932081118:0932081126,1 1:0.0 2:5.0
0679778705:0159001803,1 1:0.0 2:3.25
0387951873:047119364X,1 1:0.173913043478 2:4.5
0387951873:0387952845,1 1:0.0588235294118 2:4.25
0412317605:0387951873,1 1:0.117647058824 2:5.0
0375727094:0375727116,1 1:0.0 2:3.75
0375727094:0393317676,1 1:0.0 2:4.0
0375727094:1568581610,1 1:0.0 2:4.0
1892295415:0819564486,1 1:0.0 2:2.5
B00005MFN7:B000068PQ7,1 1:0.0 2:4.0
B000003IWL:B00005MFN7,1 1:0.0 2:4.25
0553492969:055349256X,1 1:0.222222222222 2:4.75
0553492985:055349256X,1 1:0.25 2:4.75
0553492977:055349256X,1 1:0.25 2:5.0
055349256X:0553493310,1 1:0.222222222222 2:4.75
0679421009:0679724362,1 1:0.0 2:4.0
0060915188:0679724362,1 1:0.0 2:3.5
0679766456:0679724362,1 1:0.0 2:4.5
0679736336:0679724362,1 1:0.0 2:4.5
0683304917:0781728290,1 1:0.0 2:4.75
0683307274:0781728290,1 1:0.0 2:4.5
0683302655:0781728290,1 1:0.0 2:4.75
0781727707:0781728290,1 1:0.0 2:4.5
1559717483:1559717432,1 1:0.2 2:0.0
0060928123:0452281172,1 1:0.0 2:3.25
1580627560:0452281172,1 1:0.0 2:4.0
0452281172:0060932910,1 1:0.0 2:3.75
0486412539:0486254089,1 1:0.1 2:3.5
048629241X:0486254089,1 1:0.0769230769231 2:4.0
0486254089:0395861624,1 1:0.0 2:3.75
B00005J9X3:B00002SSQ2,1 1:0.142857142857 2:4.75
B00002SSQ2:B00000429C,1 1:0.0 2:4.75
B00002SSQ2:B00004WK0H,1 1:0.0 2:4.75
1572304391:1572306254,1 1:0.0 2:0.0
1572304391:1572306394,1 1:0.0 2:2.25
1572304391:1572305630,1 1:0.0 2:2.5
0393008797:0520074297,1 1:0.0 2:1.5
0520074297:0679723153,1 1:0.142857142857 2:2.0
0060530383:0061015512,1 1:0.0 2:4.0
1563920603:076030436X,1 1:0.0625 2:3.0
1563920603:155788238X,1 1:0.0 2:3.25
1580170056:1564588637,1 1:0.333333333333 2:4.75
0486227987:1564588637,1 1:0.125 2:4.75
B00004TH6X:B00005NGXN,1 1:0.0 2:4.0
B00003WGNO:B00004TH6X,1 1:0.2 2:4.25
B00000I7JR:B00004TH6X,1 1:0.0 2:4.25
B00006I09A:B00004TH6X,1 1:0.0 2:4.25
0671043285:074343434X,1 1:0.0 2:3.75
068985627X:0671043285,1 1:0.0 2:4.0
B00004TGT4:B00004TH6R,1 1:0.0 2:4.75
B00005MKD0:B00004TH6R,1 1:0.181818181818 2:2.5
B00004VW4Q:B00004TH6R,1 1:0.0 2:4.75
B00004TH6R:B00005J73V,1 1:0.153846153846 2:4.75
B00006JOG7:B00004TH6P,1 1:0.0 2:4.75
B00006JOG7:B00004TH6Q,1 1:0.0 2:4.75
0806513667:1578631203,1 1:0.0 2:4.75
B00004TH6O:B000001A3H,1 1:0.0769230769231 2:4.25
B00004TH6O:B00000AGA0,1 1:0.384615384615 2:4.5
B00004TH6M:B000088E6P,1 1:0.111111111111 2:3.75
B000084T18:B00004TH6I,1 1:0.0 2:3.75
B00004T9UF:B00004TH6I,1 1:0.0 2:4.25
B00004TH6F:B00006LLPN,1 1:0.0 2:4.5
B00004TH6F:B000002LLC,1 1:0.0 2:4.5
0070248303:0070212341,1 1:0.333333333333 2:3.75
0070248303:0070602166,1 1:0.214285714286 2:4.25
0070248303:0070692580,1 1:0.3 2:4.0
0070080194:0070248303,1 1:0.3 2:4.25
B00008BXK3:B00004U2G7,1 1:0.0 2:4.75
B00004TH6E:B00000DOKY,1 1:0.0 2:2.0
1580084443:1580080413,1 1:0.25 2:4.75
0785263500:188516758X,1 1:0.0 2:4.5
188516758X:0785264191,1 1:0.0 2:4.5
0821506153:0821576070,1 1:0.5 2:4.5
0821576089:0821506153,1 1:0.5 2:3.75
0821506102:0821506153,1 1:0.5 2:3.75
0821506110:0821506153,1 1:0.5 2:2.0
1564144798:0743462610,1 1:0.0 2:5.0
1564144798:1931412243,1 1:0.0 2:2.5
0914918796:1564144798,1 1:0.0 2:4.75
B00004TH67:B00004TH68,1 1:0.0 2:2.5
B0000011M5:B00004TH68,1 1:0.0 2:4.75
B00004TH68:B000002I6R,1 1:0.0 2:4.75
B000002ON9:B00004TH68,1 1:0.0 2:4.75
B00004TH66:B00004TH67,1 1:0.0 2:2.25
B0000011M5:B00004TH66,1 1:0.0 2:4.5
B00004TH66:B000002PC9,1 1:0.0 2:4.5
B00004TH66:B000002ON9,1 1:0.0 2:4.5
B0000011M5:B00004TH67,1 1:0.0 2:2.25
B00004TH67:B000002I6R,1 1:0.0 2:2.25
B00004TH67:B000002ON9,1 1:0.0 2:2.25
B00004TH64:B000000UTH,1 1:0.0 2:4.75
B000002AGE:B0000027EW,1 1:0.0 2:4.0
B0000027EW:B0000029FR,1 1:0.0 2:4.0
B000066T3M:B0000027EW,1 1:0.0 2:4.0
1580622011:0071360344,1 1:0.117647058824 2:4.25
0028640128:0071360344,1 1:0.0 2:4.75
0764554522:1563831406,1 1:0.1 2:4.5
156383121X:0764554522,1 1:0.1 2:3.75
0764554522:1563831414,1 1:0.1 2:4.5
0140286829:0142437301,1 1:0.0909090909091 2:4.5
0140185003:0140286829,1 1:0.1 2:4.5
0140286829:0140283323,1 1:0.125 2:4.5
0140286829:0140185364,1 1:0.142857142857 2:4.25
1559273755:1558747524,1 1:0.0 2:4.5
0963571974:1559273755,1 1:0.0 2:4.5
1559770295:1559273755,1 1:0.0 2:4.5
1856691268:0789305313,1 1:0.0 2:1.5
B0000027EJ:B0000028P3,1 1:0.0 2:5.0
B0000027EJ:B00004SR2L,1 1:0.0 2:4.75
B0000027EJ:B00004WJJG,1 1:0.0 2:5.0
B00008H2LN:B00008CGW5,1 1:0.0 2:4.5
B00008CGW5:B000002GCO,1 1:0.0 2:4.75
B00005A125:B00008CGW5,1 1:0.0 2:4.5
B00008CGW5:B000002GBH,1 1:0.0 2:4.75
B00003TFNR:B00008CGW4,1 1:0.0909090909091 2:4.0
B00004VW4Q:B00008CGW4,1 1:0.125 2:4.25
187834711X:1878347004,1 1:0.25 2:2.25
0201135493:1878347004,1 1:0.0 2:4.75
0811830802:1878347004,1 1:0.0 2:2.25
0393320774:0465004318,1 1:0.125 2:4.5
039331670X:0465004318,1 1:0.0 2:5.0
0764154230:0789479869,1 1:0.2 2:5.0
0743234790:0789479869,1 1:0.0 2:5.0
1563978679:B00000G1SF,1 1:0.0 2:4.5
0156681404:B00000G1SF,1 1:0.0 2:5.0
0689714734:B00000G1SF,1 1:0.0 2:4.5
0689710550:B00000G1SF,1 1:0.0 2:4.75
B0000027EN:B0000029E4,1 1:0.0 2:4.75
B00000DCHQ:B0000027EN,1 1:0.0 2:4.75
B00000261A:B0000027EN,1 1:0.0 2:4.75
0060510234:B00006JIBS,1 1:0.0 2:4.25
0060509163:B00006JIBS,1 1:0.0 2:4.5
6305954240:0792843649,1 1:0.0 2:4.0
0226190323:0226190366,1 1:0.0 2:4.75
0226190358:0226190366,1 1:0.0 2:2.25
0807738077:0226190366,1 1:0.0 2:4.25
0833592092:0152018913,1 1:0.0 2:4.5
0833592092:0152009868,1 1:0.0 2:4.75
0152007717:0833592092,1 1:0.0 2:4.5
0152015981:0833592092,1 1:0.0 2:4.75
1572160489:0486286118,1 1:0.125 2:4.25
0843149140:0761112146,1 1:0.0 2:4.5
0689843933:0761112146,1 1:0.0 2:4.5
0761112146:0451165497,1 1:0.0 2:4.5
0843177365:0761112146,1 1:0.0 2:4.5
0375823476:0395855802,1 1:0.0 2:5.0
0375823476:0910941106,1 1:0.0 2:5.0
0375823476:0064420892,1 1:0.0 2:5.0
0670032212:1890132829,1 1:0.2 2:4.75
0670032212:0932664660,1 1:0.0 2:4.75
0670032212:0961907207,1 1:0.1 2:4.0
0670032212:093266492X,1 1:0.0 2:4.25
0891457364:1561582204,1 1:0.125 2:4.5
1561582204:1579542999,1 1:0.125 2:4.25
1562225812:0486284387,1 1:0.333333333333 2:2.5
0590454226:1562225812,1 1:0.0909090909091 2:1.5
0802806740:0830826963,1 1:0.0 2:5.0
0802806740:0830815317,1 1:0.166666666667 2:5.0
0802806740:0877843252,1 1:0.0 2:5.0
0802806740:0802808514,1 1:0.111111111111 2:4.75
B00005UCEX:B00000AEE4,1 1:0.0 2:4.75
B00005UCEX:B000021XT6,1 1:0.0 2:5.0
B00008BG2G:B00005UCEX,1 1:0.0 2:4.75
0963455788:0071385606,1 1:0.0 2:2.5
0071358226:0963455788,1 1:0.111111111111 2:4.75
0789728311:0764516752,1 1:0.25 2:2.5
0764525158:0764516752,1 1:0.181818181818 2:4.25
0782141404:0764516752,1 1:0.333333333333 2:3.75
0764516752:0240519183,1 1:0.222222222222 2:4.25
0970643500:0471212644,1 1:0.0 2:4.75
0970643500:1551801000,1 1:0.0769230769231 2:4.75
0970643500:076455381X,1 1:0.142857142857 2:4.75
B00000I7RS:B000069KJ3,1 1:0.0 2:4.75
B00000I7RP:B000059N0C,1 1:0.0 2:4.5
B00008PW4M:B00000I7RP,1 1:0.0 2:4.25
B00000I7RP:B00005LZS1,1 1:0.0 2:4.5
0385336764:0385302312,1 1:0.0 2:3.75
0385337477:0385302312,1 1:0.0 2:3.75
0385302312:0385324138,1 1:0.0 2:4.5
096723610X:087207191X,1 1:0.111111111111 2:2.0
0941995011:087207191X,1 1:0.222222222222 2:2.5
0764221477:1556618719,1 1:0.0 2:4.75
0764221477:1556612087,1 1:0.0 2:2.5
0764221477:0935652302,1 1:0.0 2:2.5
0596004591:0764549650,1 1:0.0 2:3.75
0764549650:0596002890,1 1:0.0 2:4.0
0140442553:0140442200,1 1:0.266666666667 2:4.25
0140443614:0140442200,1 1:0.181818181818 2:4.25
0140442200:0140441700,1 1:0.176470588235 2:4.5
0192837931:0140442200,1 1:0.125 2:3.75
B00000I7RC:B00000378X,1 1:0.5 2:4.25
1573921858:0813391261,1 1:0.3 2:2.5
1573921858:0262691620,1 1:0.0 2:2.5
1573921858:1573922420,1 1:0.0 2:2.0
0064443116:0066237505,1 1:0.333333333333 2:4.5
0066237505:078943928X,1 1:0.130434782609 2:5.0
0762414189:0740719653,1 1:0.142857142857 2:4.75
0762414189:087951860X,1 1:0.125 2:4.0
B00000I7R6:B00008R9LC,1 1:0.125 2:4.0
B00000I7R6:B00004TRRO,1 1:0.0 2:4.25
0688108792:1587171058,1 1:0.5 2:4.75
1587170256:1587171058,1 1:0.142857142857 2:5.0
0486423107:1587171058,1 1:0.2 2:2.5
0486253252:1587171058,1 1:0.0833333333333 2:2.5
0070236941:0844741531,1 1:0.0 2:3.75
0070236941:0684837382,1 1:0.0 2:4.25
0070236941:0679452516,1 1:0.0 2:4.25
188933460X:1889334219,1 1:0.4 2:2.5
0945448945:0781727960,1 1:0.153846153846 2:2.5
0781732034:0781727960,1 1:0.0 2:2.5
0671582151:0786889047,1 1:0.166666666667 2:4.5
0786889187:0671582151,1 1:0.166666666667 2:4.25
0671582151:0380712040,1 1:0.0 2:4.25
0380720477:0671582151,1 1:0.0 2:4.25
0767023447:B00005KA79,1 1:0.0 2:5.0
B000055XM2:B00005KA79,1 1:0.0625 2:4.75
B000083C6Y:B00005KA79,1 1:0.105263157895 2:4.5
B000059H8C:B00005KA79,1 1:0.0 2:4.5
0618127410:0393323145,1 1:0.1 2:3.5
074321630X:0618127410,1 1:0.125 2:3.5
0618127410:067973337X,1 1:0.2 2:4.0
0394743172:0786108673,1 1:0.0 2:4.5
0738203556:0786108673,1 1:0.0 2:4.0
0786108673:0452010349,1 1:0.125 2:4.75
0849394694:0913478083,1 1:0.0714285714286 2:2.5
B00001SIEW:B0000065JV,1 1:0.0 2:4.75
B00001SIEW:B000001U79,1 1:0.0 2:4.75
B00001SIEW:B00005NZKK,1 1:0.0 2:4.75
068982422X:0618152385,1 1:0.1 2:5.0
068982422X:0064450988,1 1:0.0 2:5.0
B00001SIES:B000067UUJ,1 1:0.0 2:4.5
B00005KFUN:B00001SIES,1 1:0.0 2:4.5
B000066BYE:B00001SIES,1 1:0.0 2:4.25
0965141829:0844273112,1 1:0.0 2:4.5
0965141829:0844213462,1 1:0.0588235294118 2:4.5
0965141829:0471539392,1 1:0.1 2:4.0
0764124285:0965141829,1 1:0.117647058824 2:4.25
0883681250:0884195988,1 1:0.0 2:4.5
0883685248:0884195988,1 1:0.0 2:3.75
1577944704:0884195988,1 1:0.0 2:4.5
0892749431:0884195988,1 1:0.0 2:4.25
0140504419:044040830X,1 1:0.0 2:4.5
0140505393:0140504419,1 1:0.0 2:4.75
0140504419:0399214577,1 1:0.0 2:4.75
0140504419:0689712014,1 1:0.0 2:4.5
0198531710:0521092272,1 1:0.0555555555556 2:4.75
0521358809:0521092272,1 1:0.25 2:5.0
0521427061:0521092272,1 1:0.0833333333333 2:4.75
0195105192:0521092272,1 1:0.0 2:5.0
0590579649:6305428247,1 1:0.4 2:4.5
0590579649:0439087597,1 1:0.0909090909091 2:4.5
0590579649:043908363X,1 1:0.0 2:4.25
020165895X:0789717697,1 1:0.133333333333 2:4.5
020165895X:0764503928,1 1:0.0 2:4.0
020165895X:0735709947,1 1:0.0666666666667 2:4.5
020165895X:0240515919,1 1:0.0833333333333 2:4.5
1928994679:1931836604,1 1:0.0833333333333 2:5.0
0201708957:1931836604,1 1:0.25 2:5.0
1931836752:1931836604,1 1:0.2 2:5.0
1931836590:1931836604,1 1:0.363636363636 2:4.75
0345414063:0345377168,1 1:0.272727272727 2:4.5
0345400690:0345414063,1 1:0.3 2:4.25
034540453X:0345414063,1 1:0.3 2:4.5
0345422120:0345414063,1 1:0.0 2:4.0
0873495659:0965897214,1 1:0.0 2:4.25
0201000822:0738200328,1 1:0.0 2:4.5
073820529X:0738200328,1 1:0.0 2:4.5
0738200328:0891061495,1 1:0.0 2:4.5
1568983530:0714843113,1 1:0.0 2:4.25
1568983530:1568982585,1 1:0.0 2:5.0
0439338921:0439472202,1 1:0.0 2:4.5
0152634207:0439338921,1 1:0.0 2:4.75
0789307936:0865651566,1 1:0.0 2:4.25
0316545562:0393318664,1 1:0.0 2:4.0
0393318664:019282144X,1 1:0.0 2:3.75
0789446065:0070571317,1 1:0.142857142857 2:4.5
0789446065:0684854201,1 1:0.0 2:4.75
076455039X:0789446065,1 1:0.142857142857 2:4.5
0789446065:0679740635,1 1:0.125 2:4.5
1579900291:0865731675,1 1:0.0 2:2.5
1563272253:0527763411,1 1:0.2 2:4.25
0471265721:0527763411,1 1:0.0 2:4.25
0527763268:0527763411,1 1:0.0 2:4.0
0914590839:B000007295,1 1:0.0 2:2.25
0914590839:B000007293,1 1:0.0 2:2.25
B000007290:0914590839,1 1:0.3 2:2.5
0914590839:B00005Y36B,1 1:0.0 2:2.0
0345327225:0891094202,1 1:0.0909090909091 2:4.75
1578561256:0891094202,1 1:0.0 2:4.75
0060618523:0891094202,1 1:0.0 2:5.0
0800750101:0891094202,1 1:0.0 2:5.0
1574883453:0971566100,1 1:0.0 2:4.75
1889659126:1889659029,1 1:0.0 2:4.25
0897324145:0895871106,1 1:0.111111111111 2:4.75
1570720576:0897324145,1 1:0.222222222222 2:4.75
0897324145:0899333273,1 1:0.125 2:4.75
0314259961:0735506361,1 1:0.08 2:5.0
0314259961:1566627516,1 1:0.107142857143 2:2.5
0966971809:093040758X,1 1:0.0 2:2.5
0743254481:074323295X,1 1:0.111111111111 2:2.25
0781730694:074323295X,1 1:0.142857142857 2:4.5
1582552282:074323295X,1 1:0.0 2:4.25
072324829X:0723248273,1 1:0.25 2:5.0
0723248338:072324829X,1 1:0.181818181818 2:5.0
072324829X:0723248303,1 1:0.333333333333 2:5.0
1570754195:1570750378,1 1:0.125 2:5.0
0883446618:1570754195,1 1:0.0 2:2.5
157075053X:1570754195,1 1:0.0 2:2.5
0393301311:0517556839,1 1:0.0 2:5.0
0394445937:0517556839,1 1:0.0 2:4.75
1572242825:0803949022,1 1:0.0 2:2.5
0898620341:0803949022,1 1:0.0714285714286 2:2.25
080395929X:0803949022,1 1:0.0 2:0.0
0664224873:066424100X,1 1:0.214285714286 2:4.5
0664241069:066424100X,1 1:0.153846153846 2:2.5
066422556X:066424100X,1 1:0.0769230769231 2:4.0
0670882356:0743400259,1 1:0.0 2:4.25
0684848236:0670882356,1 1:0.0 2:4.25
0802849911:0802805469,1 1:0.0 2:2.0
0802805469:0664244688,1 1:0.0 2:2.0
0802805469:080062825X,1 1:0.0 2:4.25
0804832781:0804833028,1 1:0.111111111111 2:4.25
0743212886:0804832781,1 1:0.222222222222 2:4.75
B00006F86Z:B0000061R7,1 1:0.0 2:4.0
B00000JPYQ:B0000061R7,1 1:0.0 2:4.75
B0000281E7:B0000061R1,1 1:0.0 2:5.0
B000002IUS:B0000061R1,1 1:0.0 2:4.5
B00000JMG3:B0000061R1,1 1:0.0 2:4.75
B000000GTE:B000071WXA,1 1:0.0 2:4.25
B00006YXF6:B000071WXA,1 1:0.166666666667 2:4.0
B000071WXA:B00007E8WF,1 1:0.2 2:4.5
0140068902:0151004404,1 1:0.0 2:4.5
B000071WXY:B000056UPY,1 1:0.0 2:4.75
B000002LRJ:B000071WXY,1 1:0.0 2:4.75
B00005NNRZ:B000071WXY,1 1:0.0 2:5.0
B000071WXY:B000002LN1,1 1:0.0 2:4.5
B000089756:B00005RZPP,1 1:0.25 2:3.75
156389419X:1401200168,1 1:0.0 2:4.0
1563894750:1401200168,1 1:0.5 2:4.0
0312966679:0688158196,1 1:0.0 2:3.75
0312966679:1569471568,1 1:0.111111111111 2:3.75
1550376608:1550376624,1 1:0.388888888889 2:2.5
155037768X:1550376624,1 1:0.411764705882 2:2.5
1550376624:1550377043,1 1:0.388888888889 2:0.0
0156711427:0141183292,1 1:0.0833333333333 2:4.25
0141183292:0679736344,1 1:0.0 2:4.0
0156907399:0141183292,1 1:0.0 2:4.25
0312239564:1558761357,1 1:0.2 2:2.0
0300035314:1558761357,1 1:0.142857142857 2:2.5
080102031X:0892551887,1 1:0.25 2:2.25
0892551887:0226728129,1 1:0.111111111111 2:2.0
0140432515:0892551887,1 1:0.1 2:2.25
0892551887:0415906288,1 1:0.0 2:2.0
080213002X:0802130348,1 1:0.0 2:4.0
080213002X:0486264785,1 1:0.0909090909091 2:4.25
080213002X:0486264696,1 1:0.0 2:4.0
080213002X:0486264645,1 1:0.0 2:4.0
0312966547:1566080444,1 1:0.0 2:2.25
0553272950:1566080444,1 1:0.2 2:2.5
1566080444:0140096493,1 1:0.181818181818 2:1.75
1566080444:0553263668,1 1:0.142857142857 2:2.0
158685027X:0877015465,1 1:0.2 2:4.5
0804814929:0877015465,1 1:0.0625 2:4.75
4770023537:0877015465,1 1:0.111111111111 2:4.75
477001662X:0877015465,1 1:0.142857142857 2:4.5
0520060288:0226163121,1 1:0.0 2:4.25
0520060288:0691002991,1 1:0.125 2:3.75
0520060288:0521367816,1 1:0.0 2:3.5
0520060288:0060637633,1 1:0.0 2:3.75
0072485426:0823056201,1 1:0.0 2:2.25
0072378735:0072485426,1 1:0.0 2:0.0
0072485426:0735712530,1 1:0.0 2:1.5
0321056779:0803970757,1 1:0.0 2:4.75
0803970757:0803930011,1 1:0.214285714286 2:2.5
0896600661:0762408790,1 1:0.2 2:2.5
0896600661:0810981211,1 1:0.222222222222 2:2.5
0896600661:0689820011,1 1:0.142857142857 2:2.5
0896600661:0896600580,1 1:0.142857142857 2:2.5
0691017379:0140443606,1 1:0.125 2:4.75
B000002H1Q:B000000OZR,1 1:0.142857142857 2:4.0
B000000OZR:B000002H2B,1 1:0.0 2:4.5
B000002H4O:B000000OZR,1 1:0.125 2:4.25
B000002B3F:B000000OZR,1 1:0.0 2:4.0
1565548574:0743525078,1 1:0.0 2:4.75
1565548574:074352506X,1 1:0.111111111111 2:4.25
0425081028:1565548574,1 1:0.0833333333333 2:4.5
0425099733:1565548574,1 1:0.142857142857 2:4.0
0130092215:0130661066,1 1:0.25 2:3.5
1928994423:0130092215,1 1:0.166666666667 2:3.25
0965081958:0130092215,1 1:0.0 2:4.0
0684872595:0688156541,1 1:0.0 2:5.0
0684872595:0684823357,1 1:0.0 2:5.0
B00005R8D7:B00005AMHZ,1 1:0.111111111111 2:4.0
B00004WK0H:B00005AMHZ,1 1:0.0 2:4.25
B00005J9X3:B00005AMHZ,1 1:0.142857142857 2:4.25
B000028TVP:B00005AMHZ,1 1:0.0 2:4.5
B00005AMHY:B00004Y765,1 1:0.111111111111 2:5.0
B000058DXT:B00005AMHY,1 1:0.125 2:4.75
B00004Y75W:B00005AMHY,1 1:0.111111111111 2:4.75
B00005AMHY:B00005APZS,1 1:0.125 2:5.0
067976450X:0679749179,1 1:0.5 2:3.0
0679749179:0375706593,1 1:0.5 2:2.5
0789493837:0679749179,1 1:0.0 2:4.75
0679749187:0679749179,1 1:0.5 2:5.0
0130665584:013227034X,1 1:0.0 2:0.0
0130665584:013091360X,1 1:0.25 2:2.25
0130665584:0538725176,1 1:0.0 2:0.0
158238097X:1582380783,1 1:0.1 2:3.75
0794807135:158238097X,1 1:0.166666666667 2:3.75
158238097X:0307091767,1 1:0.166666666667 2:4.25
158238097X:0307090396,1 1:0.0 2:1.75
B0000061RD:0879307269,1 1:0.333333333333 2:3.75
B0000061RD:6305841446,1 1:0.0 2:4.5
B0000061RD:B00004OCRC,1 1:0.0 2:4.25
B0000061RF:B00005OLD5,1 1:0.0 2:4.25
B00000J7KY:B0000061RF,1 1:0.0 2:4.25
B0000025WW:B0000061RB,1 1:0.0 2:4.0
B0000025IR:B0000061RB,1 1:0.0 2:4.5
B0000025NG:B0000061RB,1 1:0.0 2:4.5
B0000025BW:B0000061RB,1 1:0.0 2:4.5
1586648721:1562199064,1 1:0.2 2:2.0
0867195614:0970745826,1 1:0.0 2:4.25
0595224946:0970745826,1 1:0.0 2:4.0
0970745826:0967790808,1 1:0.0 2:1.75
0967923506:0970745826,1 1:0.0 2:4.0
B0000061RH:B000002BRQ,1 1:0.0 2:4.75
B0000061RH:B000007R1N,1 1:0.0 2:4.5
B00000633E:B0000061RH,1 1:0.0 2:4.5
B000071WX4:B000003RXL,1 1:0.0 2:4.5
B00000JPJ1:B000071WX4,1 1:0.0 2:4.5
0914955365:1883725070,1 1:0.142857142857 2:4.75
0609802860:0914955365,1 1:0.0 2:4.75
0914955365:0910261393,1 1:0.2 2:4.0
0914955365:1883725038,1 1:0.125 2:4.75
0262024624:0865972311,1 1:0.0 2:2.0
0465016154:0865972311,1 1:0.25 2:2.25
0440226406:0440130913,1 1:0.0 2:4.0
0440226406:0440175623,1 1:0.0 2:4.0
0140245626:0679744754,1 1:0.0 2:4.5
0140245626:0415281172,1 1:0.111111111111 2:4.5
0140245626:0679765638,1 1:0.0 2:5.0
0891061509:1576752380,1 1:0.0 2:5.0
0891061509:0814404162,1 1:0.0 2:4.5
0814470424:0891061509,1 1:0.0 2:4.0
0399527869:0891061509,1 1:0.0 2:4.5
1580171907:0764118447,1 1:0.0909090909091 2:4.25
0425181480:0399149279,1 1:0.0 2:4.0
0809224445:0399149279,1 1:0.0 2:4.0
082341180X:0395900190,1 1:0.0 2:4.75
082341180X:0879351306,1 1:0.0 2:2.25
082341180X:0851513840,1 1:0.0 2:2.25
082341180X:0152164359,1 1:0.0 2:4.5
